estu_nacionalidad	estu_depto_reside	estu_mcpio_reside	estu_estudiante	estu_nse_individual	estu_nse_establecimiento	punt_lectura_critica	punt_matematicas	punt_c_naturales	punt_sociales_ciudadanas	punt_ingles	punt_global	cole_jornada	cole_naturaleza	cole_area_ubicacion	fami_estratovivienda	estu_edad	estu_genero	fami_situacioneconomica	fami_comecarnepescadohuevo	fami_numlibros	estu_dedicacionlecturadiaria	estu_dedicacioninternet	fami_tienecomputador	tiene_vehiculo	edu_max_padres	hacinamiento	trabaja_cat	glo	cole_tipo
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	2	54	53	56	54	47	268	UNICA	OFICIAL	URBANO	Estrato 2	Edad.17a18	M	Igual	3 a 5 veces por semana	0 A 10 LIBROS	No leo por entretenimiento	Más de 3 horas	Si	VEH.No	Edu.Profesional	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	LÉRIDA	ESTUDIANTE	3	3	46	50	49	48	44	240	TARDE	NO OFICIAL	URBANO	Sin Estrato	Edad.17a18	F	Mejor	Todos o casi todos los días	11 A 25 LIBROS	30 minutos o menos	Entre 30 y 60 minutos	Si	VEH.Sí	Edu.Técnico	HAC.NO	NoTrabaja	Glo.MBajo	Urbano/No_Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	2	2	46	42	44	38	48	215	UNICA	OFICIAL	URBANO	Estrato 2	Edad.17a18	F	Igual	1 o 2 veces por semana	0 A 10 LIBROS	30 minutos o menos	Más de 3 horas	No	VEH.No	Edu.Primaria	HAC.NO	NoTrabaja	Glo.Bajo	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	2	2	42	55	48	54	41	245	UNICA	OFICIAL	URBANO	Estrato 2	Edad.17a18	M	Igual	3 a 5 veces por semana	11 A 25 LIBROS	Entre 30 y 60 minutos	Entre 1 y 3 horas	No	VEH.Sí	Edu.Primaria	HAC.NO	Trabaja	Glo.MBajo	Urbano/Oficial
COLOMBIA	TOLIMA	LÍBANO	ESTUDIANTE	2	2	63	66	64	55	53	307	MAÑANA	OFICIAL	RURAL	Estrato 1	Edad.17a18	M	Igual	Todos o casi todos los días	11 A 25 LIBROS	Entre 30 y 60 minutos	Más de 3 horas	No	VEH.No	Edu.Primaria	HAC.NO	Trabaja	Glo.Alto	Rural/Oficial
COLOMBIA	TOLIMA	VALLE DE SAN JUAN	ESTUDIANTE	2	2	55	48	56	50	47	259	MAÑANA	OFICIAL	URBANO	Estrato 1	Edad.15a16	F	Mejor	Todos o casi todos los días	26 A 100 LIBROS	Entre 1 y 2 horas	30 minutos o menos	No	VEH.No	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	2	3	58	47	51	53	49	260	UNICA	OFICIAL	URBANO	Estrato 1	Edad.17a18	F	Mejor	1 o 2 veces por semana	0 A 10 LIBROS	30 minutos o menos	Más de 3 horas	Si	VEH.No	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	2	60	73	67	62	66	328	UNICA	OFICIAL	URBANO	Estrato 2	Edad.15a16	M	Mejor	Todos o casi todos los días	11 A 25 LIBROS	Entre 30 y 60 minutos	Entre 1 y 3 horas	Si	VEH.Sí	Edu.Técnico	HAC.NO	NoTrabaja	Glo.Alto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	2	2	50	45	54	48	47	245	UNICA	OFICIAL	URBANO	Estrato 2	Edad.15a16	M	Igual	3 a 5 veces por semana	11 A 25 LIBROS	No leo por entretenimiento	Entre 1 y 3 horas	No	VEH.No	Edu.Bachiller	HAC.NO	Trabaja	Glo.MBajo	Urbano/Oficial
COLOMBIA	TOLIMA	ESPINAL	ESTUDIANTE	3	3	50	57	48	45	47	249	UNICA	OFICIAL	URBANO	Estrato 2	Edad.17a18	M	Mejor	Todos o casi todos los días	11 A 25 LIBROS	30 minutos o menos	Entre 1 y 3 horas	Si	VEH.Sí	Edu.Técnico	HAC.NO	Trabaja	Glo.MBajo	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	4	69	70	67	75	72	352	MAÑANA	NO OFICIAL	URBANO	Estrato 2	Edad.17a18	M	Igual	Todos o casi todos los días	26 A 100 LIBROS	Entre 30 y 60 minutos	Entre 1 y 3 horas	Si	VEH.No	Edu.Profesional	HAC.NO	NoTrabaja	Glo.Alto	Urbano/No_Oficial
COLOMBIA	TOLIMA	ARMERO	ESTUDIANTE	2	2	42	46	44	40	48	217	UNICA	OFICIAL	URBANO	Estrato 1	Edad.17a18	M	Igual	1 o 2 veces por semana	0 A 10 LIBROS	Entre 30 y 60 minutos	30 minutos o menos	No	VEH.Sí	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.Bajo	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	3	67	69	68	67	75	342	MAÑANA	OFICIAL	URBANO	Estrato 3	Edad.15a16	F	Igual	Todos o casi todos los días	0 A 10 LIBROS	No leo por entretenimiento	Entre 1 y 3 horas	Si	VEH.Sí	Edu.Profesional	HAC.NO	NoTrabaja	Glo.Alto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	2	3	54	56	49	43	56	255	UNICA	OFICIAL	URBANO	Estrato 3	Edad.15a16	F	Igual	1 o 2 veces por semana	0 A 10 LIBROS	Entre 30 y 60 minutos	Entre 1 y 3 horas	Si	VEH.No	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	4	4	75	83	80	78	72	392	COMPLETA	NO OFICIAL	URBANO	Estrato 4	Edad.15a16	M	Peor	Todos o casi todos los días	26 A 100 LIBROS	Entre 1 y 2 horas	Entre 1 y 3 horas	Si	VEH.Sí	Edu.Profesional	HAC.NO	NoTrabaja	Glo.Alto	Urbano/No_Oficial
COLOMBIA	TOLIMA	CHAPARRAL	ESTUDIANTE	2	2	59	51	55	56	51	275	MAÑANA	OFICIAL	URBANO	Estrato 1	Edad.17a18	M	Igual	Nunca o rara vez comemos eso	11 A 25 LIBROS	No leo por entretenimiento	Entre 30 y 60 minutos	Si	VEH.Sí	Edu.Primaria	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	3	64	50	52	56	44	273	MAÑANA	OFICIAL	URBANO	Estrato 2	Edad.15a16	F	Mejor	Todos o casi todos los días	11 A 25 LIBROS	30 minutos o menos	Más de 3 horas	Si	VEH.Sí	Edu.Técnico	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	MELGAR	ESTUDIANTE	2	2	45	49	44	44	51	230	UNICA	OFICIAL	URBANO	Estrato 2	Edad.15a16	F	Igual	3 a 5 veces por semana	0 A 10 LIBROS	No leo por entretenimiento	Entre 1 y 3 horas	No	VEH.No	Edu.Bachiller	HAC.SI	NoTrabaja	Glo.MBajo	Urbano/Oficial
COLOMBIA	TOLIMA	FRESNO	ESTUDIANTE	2	2	47	60	55	45	58	261	UNICA	OFICIAL	RURAL	Estrato 2	Edad.17a18	F	Igual	3 a 5 veces por semana	0 A 10 LIBROS	30 minutos o menos	Más de 3 horas	No	VEH.Sí	Edu.Bachiller	HAC.NO	Trabaja	Glo.MAlto	Rural/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	2	3	54	48	49	40	51	240	MAÑANA	OFICIAL	URBANO	Estrato 3	Edad.17a18	F	Mejor	Todos o casi todos los días	0 A 10 LIBROS	No leo por entretenimiento	30 minutos o menos	No	VEH.Sí	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.MBajo	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	3	53	52	49	56	40	258	TARDE	OFICIAL	URBANO	Estrato 2	Edad.15a16	F	Igual	Todos o casi todos los días	26 A 100 LIBROS	30 minutos o menos	Entre 30 y 60 minutos	Si	VEH.Sí	Edu.Técnico	HAC.NO	Trabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	3	50	56	47	46	53	250	UNICA	OFICIAL	URBANO	Estrato 3	Edad.17a18	F	Peor	Todos o casi todos los días	0 A 10 LIBROS	30 minutos o menos	Más de 3 horas	Si	VEH.Sí	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.MBajo	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	4	3	54	55	60	52	64	280	MAÑANA	NO OFICIAL	URBANO	Estrato 3	Edad.15a16	F	Igual	Todos o casi todos los días	0 A 10 LIBROS	No leo por entretenimiento	Más de 3 horas	Si	VEH.Sí	Edu.Profesional	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/No_Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	2	2	66	76	64	66	51	333	MAÑANA	OFICIAL	URBANO	Estrato 2	Edad.15a16	M	Peor	3 a 5 veces por semana	11 A 25 LIBROS	Entre 30 y 60 minutos	Entre 30 y 60 minutos	No	VEH.No	Edu.Primaria	HAC.NO	NoTrabaja	Glo.Alto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	1	2	51	38	49	41	50	226	UNICA	OFICIAL	URBANO	Estrato 1	Edad.15a16	F	Peor	3 a 5 veces por semana	0 A 10 LIBROS	Entre 30 y 60 minutos	No Navega Internet	No	VEH.No	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.MBajo	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	1	4	76	74	72	80	70	375	COMPLETA	NO OFICIAL	URBANO	Estrato 1	Edad.15a16	M	Peor	Nunca o rara vez comemos eso	0 A 10 LIBROS	Entre 30 y 60 minutos	30 minutos o menos	No	VEH.No	Edu.Primaria	HAC.NO	NoTrabaja	Glo.Alto	Urbano/No_Oficial
COLOMBIA	TOLIMA	ESPINAL	ESTUDIANTE	3	2	63	50	52	55	64	278	MAÑANA	OFICIAL	URBANO	Estrato 3	Edad.15a16	F	Igual	Todos o casi todos los días	11 A 25 LIBROS	30 minutos o menos	Entre 30 y 60 minutos	Si	VEH.Sí	Edu.Profesional	HAC.NO	Trabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	CHAPARRAL	ESTUDIANTE	3	2	64	55	52	53	55	280	MAÑANA	OFICIAL	URBANO	Estrato 2	Edad.15a16	F	Igual	Todos o casi todos los días	26 A 100 LIBROS	30 minutos o menos	Más de 3 horas	Si	VEH.Sí	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	CHAPARRAL	ESTUDIANTE	3	2	69	66	67	67	68	337	MAÑANA	OFICIAL	URBANO	Estrato 2	Edad.15a16	M	Mejor	3 a 5 veces por semana	11 A 25 LIBROS	30 minutos o menos	Entre 30 y 60 minutos	Si	VEH.Sí	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.Alto	Urbano/Oficial
COLOMBIA	TOLIMA	MELGAR	ESTUDIANTE	2	3	53	47	47	41	42	233	UNICA	OFICIAL	RURAL	Estrato 2	Edad.15a16	F	Igual	3 a 5 veces por semana	0 A 10 LIBROS	30 minutos o menos	30 minutos o menos	No	VEH.No	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.MBajo	Rural/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	2	66	55	50	54	49	278	UNICA	OFICIAL	URBANO	Estrato 2	Edad.17a18	M	Igual	Todos o casi todos los días	0 A 10 LIBROS	No leo por entretenimiento	Más de 3 horas	No	VEH.Sí	Edu.Bachiller	HAC.NO	Trabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	ICONONZO	ESTUDIANTE	3	2	64	62	50	41	51	270	UNICA	OFICIAL	URBANO	Estrato 3	Edad.17a18	M	Igual	3 a 5 veces por semana	0 A 10 LIBROS	No leo por entretenimiento	Entre 1 y 3 horas	Si	VEH.Sí	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	3	62	59	61	58	64	302	MAÑANA	OFICIAL	URBANO	Estrato 2	Edad.15a16	M	Igual	Todos o casi todos los días	26 A 100 LIBROS	No leo por entretenimiento	Entre 1 y 3 horas	Si	VEH.Sí	Edu.Técnico	HAC.NO	NoTrabaja	Glo.Alto	Urbano/Oficial
COLOMBIA	TOLIMA	LÍBANO	ESTUDIANTE	1	1	34	33	39	28	40	170	UNICA	OFICIAL	RURAL	Sin Estrato	Edad.17a18	F	Igual	1 o 2 veces por semana	0 A 10 LIBROS	30 minutos o menos	Entre 1 y 3 horas	No	VEH.No	Edu.Primaria	HAC.NO	NoTrabaja	Glo.Bajo	Rural/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	4	4	71	80	70	76	75	372	COMPLETA	NO OFICIAL	URBANO	Estrato 4	Edad.15a16	M	Igual	Todos o casi todos los días	26 A 100 LIBROS	No leo por entretenimiento	Entre 1 y 3 horas	Si	VEH.Sí	Edu.Profesional	HAC.NO	NoTrabaja	Glo.Alto	Urbano/No_Oficial
COLOMBIA	TOLIMA	SAN SEBASTIÁN DE MARIQUITA	ESTUDIANTE	1	2	31	44	37	39	45	192	UNICA	OFICIAL	URBANO	Estrato 1	Edad.15a16	F	Peor	1 o 2 veces por semana	0 A 10 LIBROS	Entre 30 y 60 minutos	Entre 1 y 3 horas	No	VEH.No	Edu.Primaria	HAC.NO	NoTrabaja	Glo.Bajo	Urbano/Oficial
COLOMBIA	TOLIMA	LÉRIDA	ESTUDIANTE	3	2	55	58	52	53	59	274	UNICA	OFICIAL	URBANO	Estrato 2	Edad.15a16	M	Igual	Todos o casi todos los días	26 A 100 LIBROS	30 minutos o menos	Entre 1 y 3 horas	Si	VEH.Sí	Edu.Bachiller	HAC.NO	Trabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	FLANDES	ESTUDIANTE	2	2	44	32	43	44	39	203	MAÑANA	OFICIAL	URBANO	Estrato 2	Edad.17a18	F	Igual	Nunca o rara vez comemos eso	0 A 10 LIBROS	No leo por entretenimiento	Más de 3 horas	Si	VEH.Sí	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.Bajo	Urbano/Oficial
COLOMBIA	TOLIMA	MELGAR	ESTUDIANTE	3	2	63	56	59	61	60	299	UNICA	OFICIAL	URBANO	Estrato 3	Edad.15a16	F	Igual	1 o 2 veces por semana	MÁS DE 100 LIBROS	Entre 1 y 2 horas	Más de 3 horas	Si	VEH.Sí	Edu.Bachiller	HAC.NO	Trabaja	Glo.Alto	Urbano/Oficial
COLOMBIA	TOLIMA	ESPINAL	ESTUDIANTE	3	3	54	48	45	34	43	225	MAÑANA	NO OFICIAL	URBANO	Estrato 2	Edad.15a16	F	Igual	Todos o casi todos los días	0 A 10 LIBROS	No leo por entretenimiento	Entre 30 y 60 minutos	Si	VEH.Sí	Edu.Profesional	HAC.NO	NoTrabaja	Glo.MBajo	Urbano/No_Oficial
COLOMBIA	TOLIMA	ESPINAL	ESTUDIANTE	2	3	60	49	58	40	56	260	COMPLETA	NO OFICIAL	URBANO	Estrato 3	Edad.15a16	F	Igual	Todos o casi todos los días	0 A 10 LIBROS	No leo por entretenimiento	30 minutos o menos	No	VEH.No	Edu.Técnico	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/No_Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	3	75	56	59	68	60	321	UNICA	OFICIAL	URBANO	Estrato 3	Edad.17a18	M	Peor	Todos o casi todos los días	26 A 100 LIBROS	Entre 30 y 60 minutos	Más de 3 horas	Si	VEH.No	Edu.Profesional	HAC.NO	NoTrabaja	Glo.Alto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	2	2	66	59	61	57	47	298	UNICA	OFICIAL	RURAL	Estrato 1	Edad.15a16	F	Igual	Todos o casi todos los días	0 A 10 LIBROS	No leo por entretenimiento	Más de 3 horas	No	VEH.Sí	Edu.Bachiller	HAC.NO	Trabaja	Glo.Alto	Rural/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	3	64	70	63	63	43	317	COMPLETA	NO OFICIAL	URBANO	Estrato 2	Edad.15a16	M	Igual	Todos o casi todos los días	11 A 25 LIBROS	30 minutos o menos	Entre 30 y 60 minutos	Si	VEH.No	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.Alto	Urbano/No_Oficial
COLOMBIA	TOLIMA	FRESNO	ESTUDIANTE	3	2	54	40	34	45	41	215	UNICA	OFICIAL	URBANO	Estrato 1	Edad.17a18	F	Mejor	1 o 2 veces por semana	0 A 10 LIBROS	30 minutos o menos	30 minutos o menos	No	VEH.Sí	Edu.Técnico	HAC.NO	NoTrabaja	Glo.Bajo	Urbano/Oficial
COLOMBIA	TOLIMA	CAJAMARCA	ESTUDIANTE	1	2	53	60	57	60	28	276	UNICA	OFICIAL	URBANO	Estrato 1	Edad.17a18	M	Peor	1 o 2 veces por semana	0 A 10 LIBROS	Entre 1 y 2 horas	No Navega Internet	No	VEH.No	Edu.Bachiller	HAC.SI	Trabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	1	2	55	61	52	64	37	282	UNICA	OFICIAL	RURAL	Estrato 1	Edad.17a18	M	Igual	1 o 2 veces por semana	0 A 10 LIBROS	30 minutos o menos	30 minutos o menos	No	VEH.Sí	Edu.Primaria	HAC.NO	Trabaja	Glo.MAlto	Rural/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	4	3	69	63	54	62	67	312	UNICA	OFICIAL	URBANO	Estrato 2	Edad.15a16	F	Peor	1 o 2 veces por semana	26 A 100 LIBROS	Entre 1 y 2 horas	Más de 3 horas	Si	VEH.Sí	Edu.Profesional	HAC.NO	NoTrabaja	Glo.Alto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	4	4	59	60	51	50	56	275	COMPLETA	NO OFICIAL	URBANO	Estrato 3	Edad.15a16	M	Igual	Todos o casi todos los días	26 A 100 LIBROS	30 minutos o menos	Entre 1 y 3 horas	Si	VEH.Sí	Edu.Profesional	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/No_Oficial
COLOMBIA	TOLIMA	VENADILLO	ESTUDIANTE	2	2	41	55	46	44	46	232	MAÑANA	OFICIAL	URBANO	Estrato 3	Edad.15a16	M	Igual	3 a 5 veces por semana	11 A 25 LIBROS	No leo por entretenimiento	Entre 30 y 60 minutos	No	VEH.Sí	Edu.Primaria	HAC.NO	Trabaja	Glo.MBajo	Urbano/Oficial
COLOMBIA	TOLIMA	PURIFICACIÓN	ESTUDIANTE	2	2	36	30	30	33	31	161	UNICA	OFICIAL	RURAL	Estrato 2	Edad.17a18	M	Igual	Todos o casi todos los días	26 A 100 LIBROS	Entre 1 y 2 horas	Entre 1 y 3 horas	No	VEH.No	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.Bajo	Rural/Oficial
COLOMBIA	TOLIMA	CHAPARRAL	ESTUDIANTE	2	2	69	64	51	61	57	305	MAÑANA	OFICIAL	URBANO	Estrato 1	Edad.17a18	F	Igual	3 a 5 veces por semana	26 A 100 LIBROS	No leo por entretenimiento	Entre 1 y 3 horas	No	VEH.Sí	Edu.Técnico	HAC.SI	NoTrabaja	Glo.Alto	Urbano/Oficial
COLOMBIA	TOLIMA	LÍBANO	ESTUDIANTE	3	2	58	43	51	56	52	260	UNICA	OFICIAL	URBANO	Estrato 2	Edad.17a18	F	Peor	3 a 5 veces por semana	26 A 100 LIBROS	No leo por entretenimiento	Entre 1 y 3 horas	No	VEH.No	Edu.Profesional	HAC.NO	Trabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	2	53	65	57	64	55	297	UNICA	OFICIAL	URBANO	Estrato 3	Edad.17a18	M	Igual	Todos o casi todos los días	0 A 10 LIBROS	Entre 1 y 2 horas	Más de 3 horas	Si	VEH.Sí	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.Alto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	4	3	57	57	50	57	56	277	COMPLETA	NO OFICIAL	URBANO	Estrato 3	Edad.15a16	F	Igual	Todos o casi todos los días	MÁS DE 100 LIBROS	Más de 2 horas	Entre 1 y 3 horas	Si	VEH.Sí	Edu.Profesional	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/No_Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	4	69	66	73	63	68	339	MAÑANA	NO OFICIAL	URBANO	Estrato 3	Edad.17a18	F	Igual	3 a 5 veces por semana	26 A 100 LIBROS	30 minutos o menos	Entre 1 y 3 horas	Si	VEH.Sí	Edu.Profesional	HAC.NO	Trabaja	Glo.Alto	Urbano/No_Oficial
COLOMBIA	TOLIMA	SAN SEBASTIÁN DE MARIQUITA	ESTUDIANTE	3	2	56	56	50	50	66	270	UNICA	OFICIAL	URBANO	Estrato 2	Edad.15a16	M	Igual	3 a 5 veces por semana	11 A 25 LIBROS	No leo por entretenimiento	Entre 30 y 60 minutos	Si	VEH.Sí	Edu.Bachiller	HAC.NO	Trabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	AMBALEMA	ESTUDIANTE	1	2	56	43	49	49	54	248	MAÑANA	OFICIAL	URBANO	Estrato 1	Edad.17a18	F	Igual	3 a 5 veces por semana	0 A 10 LIBROS	30 minutos o menos	Más de 3 horas	No	VEH.No	Edu.Primaria	HAC.SI	NoTrabaja	Glo.MBajo	Urbano/Oficial
COLOMBIA	TOLIMA	RIOBLANCO	ESTUDIANTE	2	2	52	56	45	44	54	248	UNICA	OFICIAL	RURAL	Estrato 2	Edad.15a16	F	Peor	3 a 5 veces por semana	0 A 10 LIBROS	No leo por entretenimiento	Más de 3 horas	Si	VEH.No	Edu.Primaria	HAC.NO	Trabaja	Glo.MBajo	Rural/Oficial
COLOMBIA	TOLIMA	LÍBANO	ESTUDIANTE	1	2	59	57	57	46	57	275	UNICA	OFICIAL	URBANO	Estrato 2	Edad.17a18	M	Igual	3 a 5 veces por semana	0 A 10 LIBROS	30 minutos o menos	Entre 1 y 3 horas	No	VEH.No	Edu.Primaria	HAC.SI	NoTrabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	2	34	43	37	34	55	192	UNICA	OFICIAL	URBANO	Estrato 2	Edad.15a16	M	Igual	Todos o casi todos los días	11 A 25 LIBROS	Entre 30 y 60 minutos	Entre 30 y 60 minutos	Si	VEH.Sí	Edu.Técnico	HAC.NO	Trabaja	Glo.Bajo	Urbano/Oficial
COLOMBIA	TOLIMA	AMBALEMA	ESTUDIANTE	3	2	61	53	53	60	55	283	MAÑANA	OFICIAL	URBANO	Estrato 1	Edad.15a16	F	Mejor	Todos o casi todos los días	26 A 100 LIBROS	Entre 1 y 2 horas	Entre 1 y 3 horas	No	VEH.Sí	Edu.Técnico	HAC.NO	Trabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	3	56	45	43	35	51	226	UNICA	OFICIAL	URBANO	Estrato 1	Edad.15a16	F	Mejor	1 o 2 veces por semana	0 A 10 LIBROS	No leo por entretenimiento	30 minutos o menos	Si	VEH.Sí	Edu.Profesional	HAC.NO	Trabaja	Glo.MBajo	Urbano/Oficial
COLOMBIA	TOLIMA	FRESNO	ESTUDIANTE	2	2	55	46	54	44	46	247	UNICA	OFICIAL	URBANO	Estrato 1	Edad.15a16	F	Igual	Todos o casi todos los días	0 A 10 LIBROS	No leo por entretenimiento	Entre 30 y 60 minutos	No	VEH.No	Edu.Bachiller	HAC.NO	NoTrabaja	Glo.MBajo	Urbano/Oficial
COLOMBIA	TOLIMA	MELGAR	ESTUDIANTE	3	3	53	58	48	59	57	273	COMPLETA	NO OFICIAL	URBANO	Estrato 3	Edad.15a16	F	Mejor	Nunca o rara vez comemos eso	11 A 25 LIBROS	30 minutos o menos	Entre 30 y 60 minutos	Si	VEH.Sí	Edu.Profesional	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/No_Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	2	59	52	45	50	59	260	MAÑANA	OFICIAL	RURAL	Estrato 3	Edad.17a18	F	Mejor	3 a 5 veces por semana	11 A 25 LIBROS	30 minutos o menos	Entre 1 y 3 horas	Si	VEH.Sí	Edu.Profesional	HAC.NO	NoTrabaja	Glo.MAlto	Rural/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	3	3	53	33	48	37	40	213	COMPLETA	NO OFICIAL	URBANO	Estrato 3	Edad.17a18	F	Igual	Todos o casi todos los días	11 A 25 LIBROS	Entre 30 y 60 minutos	Entre 1 y 3 horas	Si	VEH.No	Edu.Técnico	HAC.NO	NoTrabaja	Glo.Bajo	Urbano/No_Oficial
COLOMBIA	TOLIMA	SAN SEBASTIÁN DE MARIQUITA	ESTUDIANTE	2	2	65	63	58	59	46	300	MAÑANA	OFICIAL	URBANO	Estrato 1	Edad.17a18	F	Igual	3 a 5 veces por semana	0 A 10 LIBROS	Entre 30 y 60 minutos	30 minutos o menos	Si	VEH.Sí	Edu.Técnico	HAC.NO	NoTrabaja	Glo.Alto	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	4	3	68	36	58	47	57	263	MAÑANA	OFICIAL	URBANO	Estrato 3	Edad.17a18	F	Peor	Todos o casi todos los días	26 A 100 LIBROS	Entre 1 y 2 horas	Más de 3 horas	Si	VEH.Sí	Edu.Profesional	HAC.NO	NoTrabaja	Glo.MAlto	Urbano/Oficial
COLOMBIA	TOLIMA	GUAMO	ESTUDIANTE	1	2	31	38	27	25	30	151	UNICA	OFICIAL	URBANO	Estrato 1	Edad.15a16	F	Igual	1 o 2 veces por semana	0 A 10 LIBROS	No leo por entretenimiento	30 minutos o menos	No	VEH.No	Edu.Primaria	HAC.NO	NoTrabaja	Glo.Bajo	Urbano/Oficial
COLOMBIA	TOLIMA	CUNDAY	ESTUDIANTE	1	2	41	44	40	36	41	202	UNICA	OFICIAL	URBANO	Estrato 1	Edad.17a18	F	Igual	Todos o casi todos los días	26 A 100 LIBROS	Entre 30 y 60 minutos	30 minutos o menos	No	VEH.No	Edu.Primaria	HAC.NO	NoTrabaja	Glo.Bajo	Urbano/Oficial
COLOMBIA	TOLIMA	IBAGUÉ	ESTUDIANTE	2	2	51	44	46	40	46	227	MAÑANA	OFICIAL	URBANO	Estrato 3	Edad.17a18	M	Igual	1 o 2 veces por semana	11 A 25 LIBROS	No leo por entretenimiento	Entre 30 y 60 minutos	No	VEH.Sí	Edu.Técnico	HAC.NO	NoTrabaja	Glo.MBajo	Urbano/Oficial
